name,address,website,lat,lng,drive_distance,drive_time
Tri-County Chevrolet,"795 Franklin Springs St, Royston, GA 30662, USA",https://www.tricountychevy.com/?utm_source=GMB+Main+Listing&utm_medium=organic,34.2835846,-83.12355769999999,317 km,3 hours 4 mins
Don Jackson Chrysler Dodge Jeep Ram Commerce,"2377 Homer Rd, Commerce, GA 30529, USA",https://www.donjacksoncommerce.com/,34.2371236,-83.455727,281 km,2 hours 39 mins
Lake Hartwell Chevrolet,"2625 GA 17Alt, Toccoa, GA 30577, USA",https://www.lakehartwellchevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.5644683,-83.2939758,326 km,3 hours 9 mins
Lake Hartwell Ford,"1435 E Main St, Royston, GA 30662, USA",https://www.lakehartwell-ford.com/,34.2850453,-83.1341995,316 km,3 hours 2 mins
Andean Chrysler Dodge Jeep Ram,"38 John Justice Rd, Franklin, NC 28734, USA",https://www.andeancdjr.com/,35.1891071,-83.35765049999999,228 km,2 hours 41 mins
Franklin Ford,"4910 Sylva Rd, Franklin, NC 28734, USA",https://www.franklinford.net/?utm_campaign=gbp_website&utm_medium=organic&utm_source=google,35.2138731,-83.3628111,231 km,2 hours 43 mins
Countryside Chevrolet,"71 Cat Creek Rd, Franklin, NC 28734, USA",https://www.countrysidechevy.com/new-inventory/index.htm,35.187580499999996,-83.35787289999999,228 km,2 hours 41 mins
"Andy Shaw Ford, Inc.","1231 E Main St, Sylva, NC 28779, USA",https://www.andyshawford.com/,35.362234099999995,-83.20090139999999,253 km,3 hours 4 mins
Mountain Ford,"100 Slope St, Bryson City, NC 28713, USA",https://www.mountainford.com/,35.428,-83.44895729999999,224 km,2 hours 44 mins
Duvall Chevrolet,"464 Hwy 441, Clayton, GA 30525, USA",http://www.duvallchevygp.com/,34.8722977,-83.4008273,228 km,2 hours 50 mins
Ken Wilson Ford,"1767 Champion Dr, Canton, NC 28716, USA",https://www.kenwilsonford.com/?utm_source=google&utm_medium=gbp,35.5547294,-82.8532104,333 km,3 hours 19 mins
Rocky Top Chrysler Jeep Dodge Ram,"3315 Winfield Dunn Pkwy, Kodak, TN 37764, USA",http://www.rockytopchryslerdodgejeep.com/?UTM_source=GMB_listing&UTM_medium=organic,35.972691399999995,-83.6042495,213 km,2 hours 1 min
Rocky Top Ford,"850 Winfield Dunn Pkwy, Sevierville, TN 37876, USA",https://www.rockytopford.com/?utm_source=google&utm_medium=gbp&utm_campaign=search,35.8869058,-83.575182,223 km,2 hours 11 mins
Volunteer Chevrolet,"400 Winfield Dunn Pkwy, Sevierville, TN 37876, USA",https://www.volunteerchevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_websitelink,35.8732681,-83.5703353,225 km,2 hours 13 mins
Autostar Chrysler Dodge Jeep Ram Fiat of Waynesville,"280 Hyatt Creek Rd, Waynesville, NC 28786, USA",https://www.waynesvillechryslerdodgejeepram.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness&utm_id=honestdigital,35.4658419,-83.014107,274 km,3 hours 13 mins
Autostar Chevrolet of Waynesville,"282 Hyatt Creek Rd, Waynesville, NC 28786, USA",https://www.waynesvillechevrolet.com/,35.466623,-83.0136787,274 km,3 hours 13 mins
Stinnett Chevrolet Buick Inc.,"1041 US-25W #70, Newport, TN 37821, USA",https://www.stinnettchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,35.9718172,-83.24156239999999,252 km,2 hours 23 mins
Stinnett Chrysler Dodge Jeep Ram,"1041 West Hwy 25/70, Interstate 40 EXIT 432B, Newport, TN 37821, USA",https://www.stinnettchryslerdodge.com/,35.9717534,-83.241647,252 km,2 hours 23 mins
Crossroads Ford of Waynesville,"524 Russ Ave, Waynesville, NC 28786, USA",https://www.crossroadsfordwaynesville.com/?utm_source=google&utm_medium=gbp,35.5010171,-82.98739069999999,279 km,3 hours 17 mins
Rusty Wallace Toyota,"5944 W Andrew Johnson Hwy, Morristown, TN 37814, USA",https://www.rustywallacetoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button,36.1800467,-83.3911821,236 km,2 hours 26 mins
Honda Morristown,"4190 W Andrew Johnson Hwy, Morristown, TN 37814, USA",https://www.hondamorristown.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,36.1944326,-83.35650249999999,252 km,2 hours 25 mins
Morristown Chevrolet,"5320 W Andrew Johnson Hwy, Morristown, TN 37814, USA",https://www.morristownchevrolet.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,36.183536499999995,-83.3802566,237 km,2 hours 26 mins
Morristown Nissan,"5496 W Andrew Johnson Hwy, Morristown, TN 37814, USA",https://www.morristownnissan.com/?&utm_source=local&utm_medium=organic&utm_campaign=leapfrog_gmb,36.1825128,-83.3824918,237 km,2 hours 27 mins
Morristown Ford,"1112 W Morris Blvd, Morristown, TN 37813, USA",https://www.morristownford.net/,36.2074443,-83.30368829999999,255 km,2 hours 28 mins
Rusty Wallace GMC Kia,"300 King Ave, Morristown, TN 37814, USA",http://www.rustywallaceautogroup.com/,36.2219184,-83.2805757,261 km,2 hours 30 mins
Tarr Chevrolet,"304 E Broadway Blvd, Jefferson City, TN 37760, USA",https://www.tarrchevy.com/?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile,36.1196899,-83.4807247,225 km,2 hours 17 mins
Farris Jeep Ram Chrysler Dodge,"910 W Morris Blvd, Morristown, TN 37813, USA",https://farrismotor.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,36.2070741,-83.301599,255 km,2 hours 29 mins
Gateway Ford,"1055 W Andrew Johnson Hwy, Greeneville, TN 37745, USA",https://www.gatewayfordgreeneville.com/,36.1718979,-82.83993989999999,291 km,2 hours 46 mins
Rusty Wallace Ford,"134 Sharon Dr, Dandridge, TN 37725, USA",https://www.rustywallaceford.com/,36.0357203,-83.4447629,229 km,2 hours 11 mins
Rogersville Chevrolet,"5655 US-11W, Rogersville, TN 37857, USA",http://www.rogersvillechevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,36.43846,-82.96876379999999,288 km,3 hours 0 mins
Rogersville Chrysler Dodge Jeep Ram,"5655 US-11W, Rogersville, TN 37857, USA",https://www.rogersvillecdjr.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,36.4385958,-82.9687064,289 km,3 hours 0 mins
Honda Hart's Cycle Sales,"1303 E Cumberland Ave, Middlesboro, KY 40965, USA",http://www.hartscyclesales.com/,36.607852799999996,-83.7034965,274 km,3 hours 2 mins
GMC at Rusty Wallace GMC,"GMC Showroom, 300 King Ave, Morristown, TN 37814, USA",https://www.rustywallacegmcmorristown.com/,36.221962999999995,-83.2805965,261 km,2 hours 30 mins
Tim Short Chevrolet of Hazard,"101 Cardinal Dr, Hazard, KY 41701, USA",https://www.timshortchevyofhazard.com/,37.2330319,-83.17477219999999,429 km,4 hours 16 mins
Tim Short Chrysler Hazard KY,"270 Fitz Gilbert Rd, Hazard, KY 41701, USA",https://www.timshortchrysler.net/,37.2926125,-83.2169306,426 km,4 hours 12 mins
Tim Short Ford,"109 Rockwood Ln, Hazard, KY 41701, USA",https://www.timshortford.net/?utm_source=gmbsls&utm_medium=social&mcmid=gmbsls,37.280895,-83.2268435,423 km,4 hours 8 mins
Tim Short Chrysler Dodge Jeep Ram,"270 Fitz Gilbert Rd, Hazard, KY 41701, USA",https://www.timshortchrysler.net/?utm_source=google&utm_medium=gmb_results&utm_campaign=sales&utm_content=website,37.292702899999995,-83.2169708,426 km,4 hours 12 mins
Creech Chevrolet GMC,"415 S Main St, Harlan, KY 40831, USA",,36.8423161,-83.3233903,340 km,3 hours 48 mins
Hutch Chevrolet GMC,"1004 3rd St, Paintsville, KY 41240, USA",https://www.hutchchevrolet.com/,37.823352799999995,-82.8319396,508 km,5 hours 5 mins
Mann Toyota,"1811 US-23, Prestonsburg, KY 41653, USA",https://www.manntoyota.com/,37.644226599999996,-82.77744679999999,495 km,4 hours 56 mins
Hutch Ford,"213 S Mayo Trail, Paintsville, KY 41240, USA",https://www.hutchford.com/?utm_source=GMB%20listing&utm_medium=organic&utm_campaign=GMB%20organic,37.811639,-82.8078361,512 km,5 hours 9 mins
Mann Chevrolet LLC,"449 KY-15, Campton, KY 41301, USA",https://www.mannchevycampton.com/,37.7285304,-83.5444716,434 km,4 hours 20 mins
Tanner Chrysler Products Inc,"85 E Pendleton St, Stanton, KY 40380, USA",https://www.tannerchryslerproducts.com/,37.8397588,-83.8561243,449 km,4 hours 28 mins
Hutch Ford,"1701 W Main St, West Liberty, KY 41472, USA",https://www.hutchford.com/,37.897979,-83.2858961,468 km,4 hours 44 mins
Paul Thigpen Chevrolet GMC,"100 Semco Dr, Vidalia, GA 30474, USA",https://www.paulthigpenchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=main,32.2045469,-82.3551196,471 km,4 hours 31 mins
Daniels Chevrolet GMC,"365 E Main St, Swainsboro, GA 30401, USA",https://www.danielschev.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,32.5990628,-82.32575279999999,473 km,4 hours 28 mins
Paul Thigpen Ford Lincoln,"2607 E 1st St, Vidalia, GA 30474, USA",https://www.paulthigpen-ford.net/,32.2058694,-82.3748949,469 km,4 hours 31 mins
Woody Folsom Chrysler Dodge Jeep Ram of Vidalia,"2101 E 1st St, Vidalia, GA 30474, USA",http://www.woodyfolsomchryslerdodgejeepramofvidalia.com/,32.208013199999996,-82.38413039999999,470 km,4 hours 30 mins
Woody Folsom Nissan of Vidalia,"1609 E 1st St, Vidalia, GA 30474, USA",https://www.woodyfolsomnissan.com/?utm_campaign=google_my_business&utm_medium=organic&utm_source=google,32.210583899999996,-82.39157929999999,469 km,4 hours 29 mins
Swainsboro Ford,"122 Kite Rd, Swainsboro, GA 30401, USA",https://www.swainsboroford.net/,32.593288699999995,-82.3462457,471 km,4 hours 24 mins
"Childre Ford, Inc.","Sandersville-Tennille Georgia, GA-15, Sandersville, GA 31082, USA",https://www.childrefordinc.com/?utm_source=gmbsls&utm_medium=social&mcmid=gmbsls,32.9564223,-82.8085266,397 km,3 hours 55 mins
Daniels Chevrolet,"401 S Main St, Swainsboro, GA 30401, USA",https://www.danielschev.com/,32.5901704,-82.3273318,473 km,4 hours 26 mins
Evans Kia,"4580 Washington Rd, Evans, GA 30809, USA",https://www.evanskia.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing,33.549533499999995,-82.1530634,416 km,3 hours 55 mins
Thomson Chrysler Dodge Jeep RAM FIAT,"2158 Washington Rd, Thomson, GA 30824, USA",https://www.jeepcheap.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-main,33.5138276,-82.5016859,376 km,3 hours 29 mins
Toyota Of Greenville,"2686 Laurens Rd, Greenville, SC 29607, USA",https://www.toyotaofgreenville.com/,34.8191455,-82.34216219999999,405 km,3 hours 47 mins
Fred Anderson Honda,"330 Woodruff Rd, Greenville, SC 29607, USA",https://www.fredandersonhonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.832657,-82.341685,407 km,3 hours 49 mins
Lexus Of Greenville,"2836 Laurens Rd, Greenville, SC 29607, USA",https://www.lexusofgreenville.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,34.8098866,-82.3343707,405 km,3 hours 46 mins
Fairway Ford,"2323 Laurens Rd, Greenville, SC 29607, USA",https://www.fairwayford.com/?utm_campaign=GBP_website_button&utm_medium=organic&utm_source=google,34.8341722,-82.3501719,407 km,3 hours 49 mins
Century BMW,"2934 Laurens Rd, Greenville, SC 29607, USA",https://www.century-bmw.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic,34.807266,-82.33083119999999,405 km,3 hours 47 mins
Fairway Subaru,"2209 Laurens Rd, Greenville, SC 29607, USA",http://www.fairwaysubarusc.com/,34.8353219,-82.352147,407 km,3 hours 50 mins
Toyota Of Easley,"5643 Calhoun Memorial Hwy, Easley, SC 29640, USA",http://www.toyotaofeasley.com/,34.825416499999996,-82.5693312,393 km,3 hours 49 mins
Steve White Volkswagen,"100 Duvall Dr, Greenville, SC 29607, USA",https://www.stevewhitevw.com/?utm_source=GMB_listing&utm_medium=organic,34.8143676,-82.3404614,405 km,3 hours 47 mins
Big 'O' Dodge,"2645 Laurens Rd, Greenville, SC 29607, USA",https://www.bigododge.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,34.822708,-82.34193239999999,406 km,3 hours 47 mins
Fred Anderson Kia of Greenville,"2424 Laurens Rd, Greenville, SC 29607, USA",https://www.kiaofgreenville.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.8284034,-82.3479232,407 km,3 hours 49 mins
Hendrick Honda Easley,"4609 Calhoun Memorial Hwy, Easley, SC 29640, USA",https://www.hendrickhondasc.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,34.8266231,-82.5362545,402 km,3 hours 49 mins
Parks Buick GMC Greenville,"2640 Laurens Rd, Greenville, SC 29607, USA",https://www.parksbuickgmc.com/,34.822549099999996,-82.3440022,406 km,3 hours 48 mins
Kevin Whitaker Chevrolet,"2320 Laurens Rd, Greenville, SC 29607, USA",https://www.kevinwhitaker.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,34.833611399999995,-82.35126559999999,407 km,3 hours 50 mins
Nissan Greenville,"2712 Laurens Rd, Greenville, SC 29607, USA",https://www.crowngreenvillenissan.com/,34.817687899999996,-82.3412651,405 km,3 hours 46 mins
Mazda of Greenville,"2512 Laurens Rd, Greenville, SC 29607, USA",https://www.mazdagreenville.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.825276699999996,-82.34569069999999,407 km,3 hours 48 mins
Hyundai of Greenville,"825 Congaree Rd, Greenville, SC 29607, USA",https://www.hyundaigreenville.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.840977699999996,-82.3173511,411 km,3 hours 52 mins
Ralph Hayes Toyota,"3525 Clemson Blvd, Anderson, SC 29621, USA",https://www.ralphhayestoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,34.5513589,-82.6796492,362 km,3 hours 25 mins
Apple Tree Honda,"242 Underwood Rd, Fletcher, NC 28732, USA",https://www.honda.appletreeautomobiles.com/,35.441463999999996,-82.5339718,372 km,3 hours 44 mins
Fred Anderson Toyota of Greer,"13770 E Wade Hampton Blvd, Greer, SC 29651, USA",https://www.fredandersontoyotaofgreer.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.9496116,-82.2005844,430 km,4 hours 5 mins
Fred Anderson Chevrolet Buick GMC,"14000 E Wade Hampton Blvd, Greer, SC 29651, USA",https://www.fredandersongreer.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,34.9491252,-82.2044129,430 km,4 hours 5 mins
Dick Brooks Honda,"14100 E Wade Hampton Blvd, Greer, SC 29651, USA",http://www.dickbrookshonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing,34.9481967,-82.2085329,430 km,4 hours 5 mins
Hunter Subaru,"220 Hunter Airport Dr, Fletcher, NC 28732, USA",http://huntersubaru.com/?utm_medium=organic&utm_source=gmb,35.422011999999995,-82.52872099999999,374 km,3 hours 45 mins
Fred Anderson Toyota of Asheville,"777 Brevard Rd, Asheville, NC 28806, USA",https://www.ashevilletoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,35.536474,-82.600898,360 km,3 hours 35 mins
Fred Anderson Subaru,"110 S Bear Creek Rd, Asheville, NC 28806, USA",https://www.prestigesubaru.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,35.5593217,-82.6014718,359 km,3 hours 34 mins
Hyundai of Asheville,"860 Tunnel Rd, Asheville, NC 28805, USA",https://www.hyundaiofasheville.com/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,35.5872574,-82.5049114,370 km,3 hours 41 mins
Parks Ford Hendersonville,"601 Duncan Hill Rd, Hendersonville, NC 28792, USA",https://www.parksfordhendersonville.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,35.3355165,-82.4564128,388 km,3 hours 53 mins
Bryan Easler Toyota,"1409 Spartanburg Hwy, Hendersonville, NC 28792, USA",https://www.bryaneaslertoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,35.299459999999996,-82.43977,395 km,3 hours 57 mins
Fred Anderson Nissan of Asheville,"629 Brevard Rd, Asheville, NC 28806, USA",https://www.andersonnissan.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,35.5478929,-82.5996261,359 km,3 hours 35 mins
Asheville Ford,"611 Brevard Rd, Asheville, NC 28806, USA",https://www.ashevilleford.com/?utm_source=google&utm_medium=organic&utm_campaign=ashevilleford_gbp,35.5505791,-82.60198779999999,359 km,3 hours 34 mins
Paramount Kia Asheville,"1000 Ridgefield Blvd, Asheville, NC 28806, USA",http://www.paramountkiaasheville.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,35.5267999,-82.6018617,361 km,3 hours 37 mins
BMW of Asheville,"31 Skyland Inn Dr, Arden, NC 28704, USA",https://www.bmwofasheville.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website,35.4805,-82.55384719999999,367 km,3 hours 40 mins
Mercedes-Benz of Asheville,"649 Airport Rd, Fletcher, NC 28732, USA",https://www.mercedesbenzofasheville.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website,35.438352,-82.5352822,372 km,3 hours 43 mins
Fields Chrysler Jeep Dodge RAM Asheville,"255 Smokey Park Hwy, Asheville, NC 28806, USA",https://www.fieldscjdrasheville.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,35.5634055,-82.6315889,355 km,3 hours 33 mins
Fields Mazda of Asheville,"209 Smokey Park Hwy, Asheville, NC 28806, USA",https://www.fieldsmazda.com/?utm_source=google&utm_medium=organic&utm_campaign=website,35.5621578,-82.6318531,355 km,3 hours 32 mins
Nissan of Hendersonville,"1340 Spartanburg Hwy, Hendersonville, NC 28792, USA",https://www.nissanofhendersonville.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,35.3024495,-82.4402394,396 km,3 hours 57 mins
Land Rover Asheville,"46 Skyland Inn Dr, Arden, NC 28704, USA",https://www.landroverasheville.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website,35.4804229,-82.5529556,367 km,3 hours 41 mins
Johnson City Toyota,"3124 Bristol Hwy, Johnson City, TN 37601, USA",https://www.johnsoncitytoyota.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,36.363670299999995,-82.38065329999999,344 km,3 hours 14 mins
Johnson City Ford,"3519 Bristol Hwy, Johnson City, TN 37601, USA",https://www.johnsoncityford.com/,36.3750882,-82.37299329999999,345 km,3 hours 14 mins
Johnson City Honda,"2806 N Roan St, Johnson City, TN 37601, USA",http://www.johnsoncityhonda.com/,36.357122,-82.38255500000001,345 km,3 hours 13 mins
Friendship Hyundai of Johnson City,"3408 N Roan St, Johnson City, TN 37601, USA",https://www.hyundaijc.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,36.3640362,-82.39227830000002,344 km,3 hours 13 mins
Honda Kingsport,"2217 E Stone Dr, Kingsport, TN 37660, USA",https://www.hondakingsport.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,36.5443773,-82.5056106,341 km,3 hours 12 mins
Johnson City Nissan,"3526 Bristol Hwy, Johnson City, TN 37601, USA",http://www.johnsoncitynissan.com/,36.374182,-82.37208799999999,345 km,3 hours 13 mins
Friendship Chrysler Dodge Jeep RAM Johnson City,"3700 Bristol Hwy, Johnson City, TN 37601, USA",https://www.chryslerdodgejeepramjohnsoncity.com/?&utm_source=local&utm_medium=organic&utm_campaign=leapfrog_gmb,36.377817199999996,-82.3682951,345 km,3 hours 14 mins
Toyota of Kingsport,"2525 E Stone Dr #5858, Kingsport, TN 37660, USA",https://www.toyotaofkingsport.com/,36.546312,-82.500363,341 km,3 hours 12 mins
Wallace Subaru of Johnson City,"3101 E Oakland Ave, Johnson City, TN 37601, USA",https://www.wallacesubarujohnsoncity.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_id=honestdigital,36.35926140000001,-82.3851047,343 km,3 hours 12 mins
Champion Chevrolet,"3606 Bristol Hwy, Johnson City, TN 37601, USA",https://www.championjc.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,36.3746197,-82.3702069,345 km,3 hours 14 mins
Ford of Elizabethton,"2224 W Elk Ave, Elizabethton, TN 37643, USA",https://www.fordofelizabethton.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,36.3307533,-82.2660598,358 km,3 hours 22 mins
Chaparral Buick GMC,"3514 Bristol Hwy, Johnson City, TN 37601, USA",https://www.carsnobull.com/?&utm_source=local&utm_medium=organic&utm_campaign=leapfrog_gmb,36.372330399999996,-82.3730307,345 km,3 hours 13 mins
Johnson City Mazda,"2909 N Roan St, Johnson City, TN 37601, USA",https://www.johnsoncitymazda.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-sales-main,36.3578909,-82.3857221,343 km,3 hours 12 mins
Kia of Johnson City,"3608 Bristol Hwy, Johnson City, TN 37601, USA",https://www.kiajc.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,36.376134,-82.37002249999999,345 km,3 hours 13 mins
Wallace Nissan of Kingsport,"2733 E Stone Dr, Kingsport, TN 37660, USA",http://www.wallacenissan.com/?utm_source=GoogleMyBusiness&utm_medium=organic&utm_campaign=GMB,36.551748499999995,-82.48783829999999,342 km,3 hours 13 mins
Toyota of Bristol,"3045 W State St, Bristol, TN 37620, USA",https://www.toyotaofbristol.com/,36.5928794,-82.2225879,357 km,3 hours 20 mins
Friendship Ford of Bristol,"3192 W State St, Bristol, TN 37620, USA",https://www.friendshipford.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_leap_frog,36.591709099999996,-82.24094389999999,355 km,3 hours 17 mins
Friendship Chrysler Jeep Dodge RAM of Bristol,"3193 W State St, Bristol, TN 37620, USA",https://www.friendshipchryslerjeepdodge.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,36.5939334,-82.24360519999999,356 km,3 hours 19 mins
Bristol Honda,"2130 Volunteer Pkwy, Bristol, TN 37620, USA",https://www.bristolhonda.com/,36.541721599999995,-82.2345328,357 km,3 hours 24 mins
Friendship Hyundai of Bristol,"2638 W State St, Bristol, TN 37620, USA",https://www.hyundaitn.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,36.593689,-82.2133981,358 km,3 hours 21 mins
Bristol Chevrolet,"1000 W State St, Bristol, TN 37620, USA",https://www.bristolchevrolet.com/?utm_source=local&utm_medium=organic&utm_campaign=LeapFrog_GBP&utm_id=home,36.594978,-82.19271549999999,360 km,3 hours 23 mins
Tim Short Honda,"45 Malcom D, Layne Brothers Dr, Ivel, KY 41642, USA",https://www.timshorthonda.com/,37.5785773,-82.6620447,504 km,5 hours 2 mins
Tim Short Chrysler Dodge Jeep Ram Fiat of Pikeville,"100 Deskins Dr, Pikeville, KY 41501, USA",https://www.timshortcdjrofpikeville.com/?utm_medium=GMB%20Listing&utm_source=Google,37.536308399999996,-82.60645869999999,505 km,5 hours 1 min
Bruce Walters Ford Sales,"302 S Mayo Trail Suite 1, Pikeville, KY 41501, USA",https://www.brucewaltersford.com/?utm_source=GMBListing&utm_medium=organic&utm_campaign=googlebusinessprofile,37.469133,-82.5341199,491 km,4 hours 50 mins
WALTERS CHEVROLET GMC,"505 N Mayo Trail, Pikeville, KY 41501, USA",https://www.waltersgm.com/,37.4904204,-82.53849459999999,494 km,4 hours 52 mins
Walters Toyota,"A 30 Walters Ln, Pikeville, KY 41501, USA",http://www.walterstoyota.com/,37.537354799999996,-82.5989527,505 km,5 hours 1 min
Pop's Chevrolet INC.,"600 US-23, Prestonsburg, KY 41653, USA",https://www.popschevy.com/,37.6299949,-82.7410273,493 km,4 hours 54 mins
Freedom Ford of Wise,"151 Woodland Dr SW, Wise, VA 24293, USA",https://www.freedomfordwise.com/?utm_source=googlebusinessprofile&utm_medium=organic,36.9710369,-82.5937034,418 km,4 hours 2 mins
"Morgan-McClure Chevrolet, Inc.","11147 Norton-Coeburn Rd, Coeburn, VA 24230, USA",https://www.morganmcclurechevy.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,36.939126,-82.497301,405 km,4 hours 6 mins
Morgan McClure Chevrolet GMC Inc.,"19363 US-58 ALT, Castlewood, VA 24224, USA",http://www.morganmcclureauto.com/,36.8733633,-82.2999586,398 km,3 hours 55 mins
Freedom Chevrolet,"212 E 5th St S, Big Stone Gap, VA 24219, USA",https://www.freedomchevybigstone.com/?utm_source=googlebusinessprofile&utm_medium=organic,36.866295,-82.772976,400 km,3 hours 51 mins
Bruce Walters Kia,"302 S Mayo Trail Suite 2, Pikeville, KY 41501, USA",https://brucewalterskia.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,37.469038,-82.5347939,492 km,4 hours 51 mins
Johnson Chevrolet,"348 McClure Ave, Clintwood, VA 24228, USA",http://www.johnsonchevrolet.com/,37.147276399999996,-82.45678509999999,451 km,4 hours 28 mins
TIM SHORT HYUNDAI,"100 Deskins Dr, Pikeville, KY 41501, USA",https://www.timshorthyundai.com/,37.535784199999995,-82.606782,505 km,5 hours 1 min
Thornhill Chrysler Dodge Jeep Ram,"500 Thompson Plz, South Williamson, KY 41503, USA",https://www.thornhillcdjr.com/,37.654719899999996,-82.2705758,534 km,5 hours 19 mins
Walters Nissan,"30 Walters Ln building b, Pikeville, KY 41501, USA",http://www.waltersnissan.com/,37.537562199999996,-82.5993106,505 km,5 hours 0 mins
Walters Mitsubishi,"3987 N Mayo Trail, Pikeville, KY 41501, USA",http://www.waltersmitsubishi.com/,37.520831799999996,-82.5700189,500 km,4 hours 58 mins
Milton Ruben Toyota,"3510 Washington Rd, Augusta, GA 30907, USA",https://www.miltonrubentoyota.com/?utm_source=organic&utm_medium=gmb,33.5156662,-82.0741666,419 km,3 hours 54 mins
Stokes Hodges Ford,"1850 Jefferson Davis Hwy, Graniteville, SC 29829, USA",https://www.stokeshodgesford.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB,33.541548,-81.83070990000002,443 km,4 hours 9 mins
Miracle Toyota of North Augusta,"5512 Jefferson Davis Hwy, North Augusta, SC 29842, USA",https://www.miracletoyotaofnorthaugusta.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,33.4876831,-81.9291843,441 km,4 hours 5 mins
Gerald Jones Honda,"4022 Washington Rd, Augusta, GA 30907, USA",https://www.geraldjoneshonda.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,33.5098074,-82.1062384,415 km,3 hours 52 mins
Stokes Hodges Kia,"5425 Jefferson Davis Hwy, Beech Island, SC 29842, USA",https://www.stokeshodgeskia.com/?utm_source=ELOTS_GBP&utm_medium=organic&utm_campaign=sales_website_ELOTS,33.4868963,-81.9268517,442 km,4 hours 5 mins
Gerald Jones Ford,"3480 Wrightsboro Rd, Augusta, GA 30909, USA",https://www.geraldjonesford.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,33.465444399999996,-82.0846325,415 km,3 hours 52 mins
Jim Hudson Lexus Augusta,"3410 Washington Rd, Augusta, GA 30907, USA",https://www.augustalexus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_content=main_website_link,33.5156913,-82.0717818,419 km,3 hours 54 mins
Terry Lambert Hyundai,"5585 Jefferson Davis Hwy, North Augusta, SC 29841, USA",http://www.terrylamberthyundai.com/,33.485644199999996,-81.9308183,442 km,4 hours 5 mins
